event_date,date_id,venue_id,customer_id,channel_id,weather_id,num_tickets,ticket_price,total_spend
2025-01-17,20250117,22,6073,1,135,4,25.0,100.0
2025-01-17,20250117,22,6074,1,135,4,150.0,600.0
2025-01-17,20250117,23,6075,3,135,6,25.0,150.0
2025-01-17,20250117,22,6076,4,135,1,120.0,120.0
2025-01-17,20250117,22,6077,1,135,2,90.0,180.0
2025-01-17,20250117,21,6078,5,135,4,75.0,300.0
2025-01-17,20250117,21,6079,4,135,1,150.0,150.0
2025-01-17,20250117,23,6080,3,135,6,35.0,210.0
2025-01-17,20250117,23,6081,3,135,3,90.0,270.0
2025-01-17,20250117,24,6082,3,135,6,150.0,900.0
2025-01-17,20250117,22,6083,2,135,4,120.0,480.0
2025-01-17,20250117,25,6084,4,135,3,50.0,150.0
2025-01-17,20250117,22,6085,3,135,3,150.0,450.0
2025-01-17,20250117,21,6086,1,135,1,50.0,50.0
2025-01-17,20250117,23,6087,3,135,4,35.0,140.0
2025-01-17,20250117,21,6088,4,135,4,120.0,480.0
2025-01-17,20250117,22,6089,2,135,4,25.0,100.0
2025-01-17,20250117,23,6090,2,135,1,60.0,60.0
2025-01-17,20250117,23,6091,1,135,5,75.0,375.0
2025-01-17,20250117,22,6092,5,135,2,25.0,50.0
2025-01-17,20250117,22,6093,5,135,3,25.0,75.0
2025-01-17,20250117,24,6094,5,135,1,25.0,25.0
2025-01-17,20250117,25,6095,1,135,2,150.0,300.0
2025-01-17,20250117,22,6096,4,135,2,35.0,70.0
2025-01-17,20250117,23,6097,3,135,2,75.0,150.0
2025-01-17,20250117,22,6098,3,135,3,50.0,150.0
2025-01-17,20250117,23,6099,5,135,1,35.0,35.0
2025-01-17,20250117,21,6100,2,135,3,50.0,150.0
2025-01-17,20250117,21,6101,4,135,2,150.0,300.0
2025-01-17,20250117,21,6102,3,135,2,25.0,50.0
2025-01-17,20250117,24,6103,2,135,6,25.0,150.0
2025-01-17,20250117,22,6104,2,135,5,50.0,250.0
2025-01-17,20250117,21,6105,2,135,4,120.0,480.0
2025-01-17,20250117,21,6106,5,135,3,150.0,450.0
2025-01-17,20250117,21,6107,3,135,4,35.0,140.0
2025-01-17,20250117,23,6108,3,135,5,50.0,250.0
2025-01-17,20250117,22,6109,3,135,2,75.0,150.0
2025-01-17,20250117,21,6110,1,135,4,75.0,300.0
2025-01-17,20250117,23,6111,5,135,3,50.0,150.0
2025-01-17,20250117,22,6112,5,135,1,25.0,25.0
2025-01-17,20250117,21,6113,5,135,1,50.0,50.0
2025-01-17,20250117,22,6114,3,135,6,50.0,300.0
2025-01-17,20250117,21,6115,3,135,4,50.0,200.0
2025-01-17,20250117,22,6116,4,135,3,90.0,270.0
2025-01-17,20250117,24,6117,5,135,1,120.0,120.0
2025-01-17,20250117,21,6118,2,135,1,90.0,90.0
2025-01-17,20250117,21,6119,3,135,5,60.0,300.0
2025-01-17,20250117,24,6120,4,135,5,90.0,450.0
2025-01-17,20250117,21,6121,2,135,4,120.0,480.0
2025-01-17,20250117,21,6122,5,135,2,25.0,50.0
2025-01-17,20250117,25,6123,1,135,2,50.0,100.0
2025-01-17,20250117,23,6124,2,135,4,120.0,480.0
2025-01-17,20250117,22,6125,3,135,6,50.0,300.0
2025-01-17,20250117,22,6126,1,135,5,25.0,125.0
2025-01-17,20250117,21,6127,4,135,1,35.0,35.0
2025-01-17,20250117,22,6128,5,135,6,50.0,300.0
2025-01-17,20250117,23,6129,2,135,2,120.0,240.0
2025-01-17,20250117,22,6130,4,135,6,60.0,360.0
2025-01-17,20250117,21,6131,3,135,6,25.0,150.0
2025-01-17,20250117,21,6132,1,135,6,25.0,150.0
2025-01-17,20250117,21,6133,1,135,5,150.0,750.0
2025-01-17,20250117,23,6134,3,135,6,50.0,300.0
2025-01-17,20250117,23,6135,1,135,2,50.0,100.0
2025-01-17,20250117,23,6136,2,135,2,120.0,240.0
2025-01-17,20250117,22,6137,5,135,3,50.0,150.0
2025-01-17,20250117,21,6138,1,135,1,35.0,35.0
2025-01-17,20250117,22,6139,1,135,3,35.0,105.0
2025-01-17,20250117,23,6140,1,135,5,25.0,125.0
2025-01-17,20250117,25,6141,4,135,6,25.0,150.0
2025-01-17,20250117,23,6142,5,135,3,75.0,225.0
2025-01-17,20250117,22,6143,4,135,4,50.0,200.0
2025-01-17,20250117,23,6144,3,135,1,50.0,50.0
2025-01-17,20250117,22,6145,2,135,5,75.0,375.0
2025-01-17,20250117,21,6146,4,135,5,75.0,375.0
2025-01-17,20250117,24,6147,3,135,6,120.0,720.0
2025-01-17,20250117,22,6148,3,135,2,25.0,50.0
2025-01-17,20250117,24,6149,5,135,4,120.0,480.0
2025-01-17,20250117,23,6150,2,135,3,150.0,450.0
2025-01-17,20250117,23,6151,5,135,2,35.0,70.0
2025-01-17,20250117,24,6152,1,135,6,150.0,900.0
2025-01-17,20250117,22,6153,5,135,5,75.0,375.0
2025-01-17,20250117,22,6154,2,135,1,120.0,120.0
2025-01-17,20250117,21,6155,3,135,4,25.0,100.0
2025-01-17,20250117,21,6156,5,135,2,60.0,120.0
2025-01-17,20250117,25,6157,5,135,1,25.0,25.0
2025-01-17,20250117,22,6158,5,135,3,75.0,225.0
2025-01-17,20250117,22,6159,4,135,2,60.0,120.0
2025-01-17,20250117,23,6160,2,135,1,60.0,60.0
2025-01-17,20250117,22,6161,2,135,5,150.0,750.0
2025-01-17,20250117,23,6162,4,135,1,50.0,50.0
2025-01-17,20250117,23,6163,3,135,2,50.0,100.0
2025-01-17,20250117,21,6164,1,135,2,90.0,180.0
2025-01-17,20250117,22,6165,4,135,1,60.0,60.0
2025-01-17,20250117,25,6166,1,135,1,90.0,90.0
2025-01-17,20250117,22,6167,3,135,5,60.0,300.0
2025-01-17,20250117,22,6168,3,135,2,75.0,150.0
2025-01-17,20250117,23,6169,4,135,2,90.0,180.0
2025-01-17,20250117,22,6170,2,135,2,120.0,240.0
2025-01-17,20250117,21,6171,5,135,1,50.0,50.0
2025-01-17,20250117,22,6172,3,135,2,60.0,120.0
2025-01-17,20250117,22,6173,1,135,5,50.0,250.0
2025-01-17,20250117,22,6174,4,135,4,90.0,360.0
2025-01-17,20250117,21,6175,4,135,5,35.0,175.0
2025-01-17,20250117,21,6176,4,135,6,35.0,210.0
2025-01-17,20250117,22,6177,4,135,2,35.0,70.0
2025-01-17,20250117,21,6178,1,135,2,75.0,150.0
2025-01-17,20250117,21,6179,4,135,1,90.0,90.0
2025-01-17,20250117,21,6180,2,135,2,90.0,180.0
2025-01-17,20250117,22,6181,5,135,4,90.0,360.0
2025-01-17,20250117,21,6182,2,135,2,75.0,150.0
2025-01-17,20250117,25,6183,4,135,1,120.0,120.0
2025-01-17,20250117,23,6184,5,135,4,75.0,300.0
2025-01-17,20250117,25,6185,4,135,4,75.0,300.0
2025-01-17,20250117,22,6186,2,135,3,75.0,225.0
2025-01-17,20250117,22,6187,3,135,2,60.0,120.0
2025-01-17,20250117,25,6188,3,135,3,25.0,75.0
2025-01-17,20250117,22,6189,4,135,3,150.0,450.0
2025-01-17,20250117,25,6190,3,135,1,25.0,25.0
2025-01-17,20250117,21,6191,5,135,5,120.0,600.0
2025-01-17,20250117,25,6192,4,135,5,50.0,250.0
2025-01-17,20250117,21,6193,1,135,6,35.0,210.0
2025-01-17,20250117,24,6194,2,135,6,50.0,300.0
2025-01-17,20250117,21,6195,1,135,1,50.0,50.0
2025-01-17,20250117,22,6196,1,135,5,90.0,450.0
2025-01-17,20250117,22,6197,3,135,1,150.0,150.0
2025-01-17,20250117,22,6198,1,135,1,35.0,35.0
2025-01-17,20250117,21,6199,4,135,6,150.0,900.0
2025-01-17,20250117,25,6200,5,135,2,25.0,50.0
2025-01-17,20250117,21,6201,3,135,6,60.0,360.0
2025-01-17,20250117,23,6202,5,135,3,120.0,360.0
2025-01-17,20250117,25,6203,2,135,1,75.0,75.0
2025-01-17,20250117,21,6204,2,135,5,50.0,250.0
2025-01-17,20250117,21,6205,4,135,5,50.0,250.0
2025-01-17,20250117,23,6206,4,135,1,150.0,150.0
2025-01-17,20250117,24,6207,2,135,3,25.0,75.0
2025-01-17,20250117,22,6208,4,135,3,35.0,105.0
2025-01-17,20250117,22,6209,3,135,2,25.0,50.0
2025-01-17,20250117,23,6210,5,135,5,90.0,450.0
2025-01-17,20250117,21,6211,3,135,4,90.0,360.0
2025-01-17,20250117,21,6212,2,135,3,25.0,75.0
2025-01-17,20250117,21,6213,4,135,5,90.0,450.0
2025-01-17,20250117,23,6214,5,135,3,90.0,270.0
2025-01-17,20250117,23,6215,3,135,1,120.0,120.0
2025-01-17,20250117,21,6216,4,135,3,90.0,270.0
2025-01-17,20250117,21,6217,2,135,5,150.0,750.0
2025-01-17,20250117,21,6218,4,135,4,35.0,140.0
2025-01-17,20250117,21,6219,5,135,1,75.0,75.0
2025-01-17,20250117,25,6220,1,135,2,90.0,180.0
2025-01-17,20250117,22,6221,3,135,1,60.0,60.0
2025-01-17,20250117,21,6222,3,135,6,35.0,210.0
2025-01-17,20250117,22,6223,2,135,6,90.0,540.0
2025-01-17,20250117,22,6224,5,135,6,120.0,720.0
2025-01-17,20250117,25,6225,2,135,6,90.0,540.0
2025-01-17,20250117,22,6226,1,135,5,120.0,600.0
2025-01-17,20250117,22,6227,1,135,4,35.0,140.0
2025-01-17,20250117,21,6228,4,135,5,120.0,600.0
2025-01-17,20250117,22,6229,3,135,2,50.0,100.0
2025-01-17,20250117,21,6230,1,135,6,25.0,150.0
2025-01-17,20250117,24,6231,2,135,5,90.0,450.0
2025-01-17,20250117,22,6232,2,135,4,150.0,600.0
2025-01-17,20250117,21,6233,2,135,2,35.0,70.0
2025-01-17,20250117,24,6234,5,135,1,60.0,60.0
2025-01-17,20250117,21,6235,5,135,5,120.0,600.0
2025-01-17,20250117,21,6236,4,135,1,75.0,75.0
2025-01-17,20250117,22,6237,1,135,5,150.0,750.0
2025-01-17,20250117,23,6238,5,135,2,25.0,50.0
2025-01-17,20250117,22,6239,2,135,2,50.0,100.0
2025-01-17,20250117,25,6240,2,135,4,90.0,360.0
2025-01-17,20250117,25,6241,3,135,1,75.0,75.0
2025-01-17,20250117,22,6242,4,135,2,25.0,50.0
2025-01-17,20250117,24,6243,3,135,1,150.0,150.0
2025-01-17,20250117,21,6244,1,135,4,50.0,200.0
2025-01-17,20250117,21,6245,2,135,2,75.0,150.0
2025-01-17,20250117,22,6246,5,135,5,75.0,375.0
2025-01-17,20250117,22,6247,5,135,5,150.0,750.0
2025-01-17,20250117,23,6248,2,135,2,75.0,150.0
2025-01-17,20250117,23,6249,1,135,4,90.0,360.0
2025-01-17,20250117,24,6250,5,135,4,75.0,300.0
2025-01-17,20250117,23,6251,4,135,4,90.0,360.0
2025-01-17,20250117,22,6252,3,135,3,75.0,225.0
2025-01-17,20250117,22,6253,3,135,1,35.0,35.0
2025-01-17,20250117,22,6254,4,135,6,90.0,540.0
2025-01-17,20250117,22,6255,1,135,3,75.0,225.0
2025-01-17,20250117,22,6256,2,135,5,50.0,250.0
2025-01-17,20250117,22,6257,1,135,4,150.0,600.0
2025-01-17,20250117,21,6258,1,135,2,60.0,120.0
2025-01-17,20250117,25,6259,3,135,6,35.0,210.0
2025-01-17,20250117,21,6260,1,135,6,60.0,360.0
2025-01-17,20250117,21,6261,2,135,6,25.0,150.0
2025-01-17,20250117,25,6262,1,135,4,75.0,300.0
2025-01-17,20250117,24,6263,1,135,4,35.0,140.0
2025-01-17,20250117,23,6264,2,135,2,75.0,150.0
2025-01-17,20250117,22,6265,2,135,3,50.0,150.0
2025-01-17,20250117,22,6266,5,135,1,75.0,75.0
2025-01-17,20250117,21,6267,4,135,5,120.0,600.0
2025-01-17,20250117,21,6268,5,135,6,50.0,300.0
2025-01-17,20250117,23,6269,1,135,1,90.0,90.0
2025-01-17,20250117,21,6270,5,135,1,35.0,35.0
2025-01-17,20250117,21,6271,2,135,5,25.0,125.0
2025-01-17,20250117,21,6272,1,135,1,90.0,90.0
2025-01-17,20250117,22,6273,1,135,1,120.0,120.0
2025-01-17,20250117,21,6274,5,135,6,90.0,540.0
2025-01-17,20250117,22,6275,5,135,2,50.0,100.0
2025-01-17,20250117,21,6276,5,135,4,35.0,140.0
2025-01-17,20250117,21,6277,1,135,3,75.0,225.0
2025-01-17,20250117,22,6278,1,135,2,25.0,50.0
2025-01-17,20250117,21,6279,1,135,5,35.0,175.0
2025-01-17,20250117,21,6280,2,135,3,90.0,270.0
2025-01-17,20250117,24,6281,1,135,5,60.0,300.0
2025-01-17,20250117,21,6282,4,135,4,90.0,360.0
2025-01-17,20250117,22,6283,3,135,3,150.0,450.0
2025-01-17,20250117,21,6284,4,135,5,90.0,450.0
2025-01-17,20250117,22,6285,4,135,4,25.0,100.0
2025-01-17,20250117,23,6286,3,135,6,90.0,540.0
2025-01-17,20250117,22,6287,1,135,4,60.0,240.0
2025-01-17,20250117,22,6288,4,135,3,75.0,225.0
2025-01-17,20250117,22,6289,4,135,3,60.0,180.0
2025-01-17,20250117,24,6290,3,135,1,120.0,120.0
2025-01-17,20250117,23,6291,2,135,3,120.0,360.0
2025-01-17,20250117,22,6292,5,135,5,120.0,600.0
2025-01-17,20250117,22,6293,1,135,1,35.0,35.0
2025-01-17,20250117,25,6294,1,135,5,25.0,125.0
2025-01-17,20250117,23,6295,1,135,4,50.0,200.0
2025-01-17,20250117,23,6296,5,135,6,50.0,300.0
2025-01-17,20250117,22,6297,3,135,1,35.0,35.0
2025-01-17,20250117,23,6298,4,135,1,90.0,90.0
2025-01-17,20250117,23,6299,5,135,5,50.0,250.0
2025-01-17,20250117,22,6300,4,135,4,90.0,360.0
2025-01-17,20250117,21,6301,1,135,6,120.0,720.0
2025-01-17,20250117,21,6302,5,135,5,25.0,125.0
2025-01-17,20250117,25,6303,4,135,1,60.0,60.0
2025-01-17,20250117,22,6304,5,135,4,60.0,240.0
2025-01-17,20250117,23,6305,1,135,5,150.0,750.0
2025-01-17,20250117,22,6306,1,135,5,120.0,600.0
2025-01-17,20250117,25,6307,3,135,6,35.0,210.0
2025-01-17,20250117,21,6308,3,135,3,120.0,360.0
2025-01-17,20250117,24,6309,5,135,6,60.0,360.0
2025-01-17,20250117,23,6310,5,135,3,60.0,180.0
2025-01-17,20250117,23,6311,1,135,3,25.0,75.0
2025-01-17,20250117,21,6312,4,135,2,25.0,50.0
2025-01-17,20250117,22,6313,3,135,1,60.0,60.0
2025-01-17,20250117,22,6314,5,135,5,25.0,125.0
2025-01-17,20250117,22,6315,1,135,1,35.0,35.0
2025-01-17,20250117,24,6316,1,135,2,60.0,120.0
2025-01-17,20250117,21,6317,2,135,4,60.0,240.0
2025-01-17,20250117,23,6318,5,135,3,90.0,270.0
2025-01-17,20250117,22,6319,2,135,3,50.0,150.0
2025-01-17,20250117,24,6320,5,135,4,35.0,140.0
2025-01-17,20250117,21,6321,3,135,4,90.0,360.0
2025-01-17,20250117,23,6322,4,135,2,35.0,70.0
2025-01-17,20250117,21,6323,2,135,5,150.0,750.0
2025-01-17,20250117,23,6324,2,135,2,60.0,120.0
2025-01-17,20250117,23,6325,3,135,1,75.0,75.0
2025-01-17,20250117,21,6326,5,135,2,150.0,300.0
2025-01-17,20250117,21,6327,5,135,1,25.0,25.0
2025-01-17,20250117,21,6328,1,135,1,50.0,50.0
2025-01-17,20250117,21,6329,4,135,4,60.0,240.0
2025-01-17,20250117,22,6330,4,135,3,75.0,225.0
2025-01-17,20250117,21,6331,2,135,1,90.0,90.0
2025-01-17,20250117,23,6332,5,135,6,35.0,210.0
2025-01-17,20250117,25,6333,2,135,4,150.0,600.0
2025-01-17,20250117,22,6334,4,135,4,25.0,100.0
2025-01-17,20250117,21,6335,2,135,5,150.0,750.0
2025-01-17,20250117,22,6336,5,135,1,150.0,150.0
2025-01-17,20250117,21,6337,1,135,1,35.0,35.0
2025-01-17,20250117,24,6338,4,135,4,60.0,240.0
2025-01-17,20250117,22,6339,2,135,2,90.0,180.0
2025-01-17,20250117,21,6340,2,135,5,25.0,125.0
2025-01-17,20250117,22,6341,5,135,1,90.0,90.0
2025-01-17,20250117,21,6342,1,135,4,60.0,240.0
2025-01-17,20250117,21,6343,1,135,5,25.0,125.0
2025-01-17,20250117,22,6344,1,135,1,120.0,120.0
2025-01-17,20250117,23,6345,5,135,4,25.0,100.0
2025-01-17,20250117,21,6346,3,135,3,150.0,450.0
2025-01-17,20250117,24,6347,3,135,4,50.0,200.0
2025-01-17,20250117,22,6348,1,135,3,90.0,270.0
2025-01-17,20250117,22,6349,3,135,6,150.0,900.0
2025-01-17,20250117,22,6350,5,135,2,75.0,150.0
2025-01-17,20250117,23,6351,1,135,4,50.0,200.0
2025-01-17,20250117,24,6352,4,135,4,150.0,600.0
2025-01-17,20250117,21,6353,2,135,1,150.0,150.0
2025-01-17,20250117,21,6354,4,135,1,60.0,60.0
2025-01-17,20250117,22,6355,1,135,2,60.0,120.0
2025-01-17,20250117,22,6356,5,135,5,150.0,750.0
2025-01-17,20250117,23,6357,1,135,3,75.0,225.0
2025-01-17,20250117,22,6358,4,135,6,50.0,300.0
2025-01-17,20250117,22,6359,4,135,1,120.0,120.0
2025-01-17,20250117,21,6360,1,135,5,120.0,600.0
2025-01-17,20250117,21,6361,1,135,6,60.0,360.0
2025-01-17,20250117,22,6362,1,135,2,60.0,120.0
2025-01-17,20250117,23,6363,5,135,2,35.0,70.0
2025-01-17,20250117,24,6364,4,135,6,50.0,300.0
2025-01-17,20250117,23,6365,2,135,6,35.0,210.0
2025-01-17,20250117,22,6366,2,135,3,60.0,180.0
2025-01-17,20250117,22,6367,2,135,1,75.0,75.0
2025-01-17,20250117,21,6368,4,135,6,35.0,210.0
2025-01-17,20250117,21,6369,5,135,4,120.0,480.0
2025-01-17,20250117,22,6370,2,135,6,75.0,450.0
2025-01-17,20250117,25,6371,2,135,5,90.0,450.0
2025-01-17,20250117,22,6372,3,135,1,60.0,60.0
2025-01-17,20250117,21,6373,5,135,4,25.0,100.0
2025-01-17,20250117,22,6374,5,135,1,150.0,150.0
2025-01-17,20250117,21,6375,1,135,6,90.0,540.0
2025-01-17,20250117,22,6376,3,135,3,120.0,360.0
2025-01-17,20250117,23,6377,3,135,3,150.0,450.0
2025-01-17,20250117,22,6378,3,135,2,120.0,240.0
2025-01-17,20250117,22,6379,1,135,5,120.0,600.0
2025-01-17,20250117,22,6380,1,135,1,50.0,50.0
2025-01-17,20250117,21,6381,3,135,2,50.0,100.0
2025-01-17,20250117,21,6382,4,135,3,75.0,225.0
2025-01-17,20250117,21,6383,2,135,6,25.0,150.0
2025-01-17,20250117,21,6384,5,135,3,75.0,225.0
2025-01-17,20250117,21,6385,4,135,2,150.0,300.0
2025-01-17,20250117,22,6386,4,135,5,120.0,600.0
2025-01-17,20250117,24,6387,1,135,3,60.0,180.0
2025-01-17,20250117,21,6388,3,135,3,25.0,75.0
2025-01-17,20250117,22,6389,2,135,5,25.0,125.0
2025-01-17,20250117,22,6390,4,135,6,35.0,210.0
2025-01-17,20250117,22,6391,5,135,4,90.0,360.0
2025-01-17,20250117,22,6392,2,135,5,90.0,450.0
2025-01-17,20250117,21,6393,4,135,1,25.0,25.0
2025-01-17,20250117,21,6394,4,135,2,120.0,240.0
2025-01-17,20250117,22,6395,5,135,2,120.0,240.0
2025-01-17,20250117,22,6396,1,135,6,25.0,150.0
2025-01-17,20250117,23,6397,3,135,2,25.0,50.0
2025-01-17,20250117,21,6398,4,135,3,50.0,150.0
2025-01-17,20250117,22,6399,5,135,2,75.0,150.0
2025-01-17,20250117,24,6400,3,135,3,120.0,360.0
2025-01-17,20250117,21,6401,5,135,1,60.0,60.0
2025-01-17,20250117,23,6402,1,135,5,90.0,450.0
2025-01-17,20250117,22,6403,2,135,3,60.0,180.0
2025-01-17,20250117,23,6404,1,135,5,75.0,375.0
2025-01-17,20250117,24,6405,2,135,2,25.0,50.0
2025-01-17,20250117,21,6406,5,135,3,50.0,150.0
2025-01-17,20250117,25,6407,5,135,4,90.0,360.0
2025-01-17,20250117,23,6408,3,135,1,60.0,60.0
2025-01-17,20250117,22,6409,5,135,6,120.0,720.0
2025-01-17,20250117,22,6410,3,135,2,90.0,180.0
2025-01-17,20250117,23,6411,1,135,1,35.0,35.0
2025-01-17,20250117,22,6412,4,135,3,75.0,225.0
2025-01-17,20250117,21,6413,1,135,2,150.0,300.0
2025-01-17,20250117,21,6414,5,135,5,25.0,125.0
2025-01-17,20250117,23,6415,1,135,5,60.0,300.0
2025-01-17,20250117,21,6416,2,135,1,75.0,75.0
2025-01-17,20250117,22,6417,4,135,1,25.0,25.0
2025-01-17,20250117,22,6418,4,135,4,75.0,300.0
2025-01-17,20250117,23,6419,2,135,6,90.0,540.0
2025-01-17,20250117,21,6420,3,135,5,60.0,300.0
2025-01-17,20250117,21,6421,2,135,6,60.0,360.0
2025-01-17,20250117,22,6422,3,135,5,25.0,125.0
2025-01-17,20250117,21,6423,4,135,1,75.0,75.0
2025-01-17,20250117,25,6424,2,135,2,150.0,300.0
2025-01-17,20250117,21,6425,4,135,2,120.0,240.0
2025-01-17,20250117,22,6426,1,135,6,60.0,360.0
2025-01-17,20250117,21,6427,2,135,2,150.0,300.0
2025-01-17,20250117,22,6428,3,135,5,75.0,375.0
2025-01-17,20250117,25,6429,2,135,6,35.0,210.0
2025-01-17,20250117,22,6430,1,135,2,50.0,100.0
2025-01-17,20250117,24,6431,4,135,2,35.0,70.0
2025-01-17,20250117,21,6432,2,135,3,75.0,225.0
2025-01-17,20250117,21,6433,5,135,1,25.0,25.0
2025-01-17,20250117,25,6434,4,135,1,120.0,120.0
2025-01-17,20250117,22,6435,5,135,1,120.0,120.0
2025-01-17,20250117,21,6436,3,135,4,25.0,100.0
2025-01-17,20250117,22,6437,4,135,2,90.0,180.0
2025-01-17,20250117,22,6438,3,135,1,25.0,25.0
2025-01-17,20250117,22,6439,5,135,5,35.0,175.0
2025-01-17,20250117,22,6440,5,135,5,90.0,450.0
2025-01-17,20250117,24,6441,1,135,3,120.0,360.0
2025-01-17,20250117,22,6442,2,135,2,25.0,50.0
2025-01-17,20250117,23,6443,3,135,1,120.0,120.0
2025-01-17,20250117,23,6444,1,135,2,120.0,240.0
2025-01-17,20250117,22,6445,3,135,2,150.0,300.0
2025-01-17,20250117,21,6446,4,135,6,60.0,360.0
2025-01-17,20250117,22,6447,1,135,2,90.0,180.0
2025-01-17,20250117,23,6448,3,135,3,60.0,180.0
2025-01-17,20250117,23,6449,4,135,1,35.0,35.0
2025-01-17,20250117,22,6450,1,135,4,120.0,480.0
2025-01-17,20250117,24,6451,1,135,3,90.0,270.0
2025-01-17,20250117,24,6452,3,135,1,25.0,25.0
2025-01-17,20250117,21,6453,2,135,4,50.0,200.0
2025-01-17,20250117,25,6454,4,135,2,90.0,180.0
2025-01-17,20250117,23,6455,3,135,4,150.0,600.0
2025-01-17,20250117,21,6456,4,135,3,50.0,150.0
2025-01-17,20250117,22,6457,5,135,3,75.0,225.0
2025-01-17,20250117,22,6458,4,135,3,50.0,150.0
2025-01-17,20250117,23,6459,2,135,4,120.0,480.0
2025-01-17,20250117,22,6460,2,135,5,90.0,450.0
2025-01-17,20250117,22,6461,5,135,6,50.0,300.0
2025-01-17,20250117,22,6462,1,135,4,25.0,100.0
2025-01-17,20250117,22,6463,2,135,6,90.0,540.0
2025-01-17,20250117,22,6464,1,135,5,120.0,600.0
2025-01-17,20250117,22,6465,1,135,4,120.0,480.0
2025-01-17,20250117,21,6466,4,135,5,35.0,175.0
2025-01-17,20250117,23,6467,1,135,1,75.0,75.0
2025-01-17,20250117,22,6468,2,135,2,35.0,70.0
2025-01-17,20250117,22,6469,1,135,5,75.0,375.0
2025-01-17,20250117,23,6470,4,135,6,75.0,450.0
2025-01-17,20250117,21,6471,2,135,5,60.0,300.0
2025-01-17,20250117,21,6472,5,135,1,120.0,120.0
2025-01-17,20250117,21,6473,4,135,3,150.0,450.0
2025-01-17,20250117,22,6474,5,135,3,50.0,150.0
2025-01-17,20250117,24,6475,4,135,3,60.0,180.0
2025-01-17,20250117,22,6476,5,135,4,120.0,480.0
2025-01-17,20250117,22,6477,5,135,1,25.0,25.0
2025-01-17,20250117,21,6478,1,135,4,50.0,200.0
2025-01-17,20250117,23,6479,4,135,5,90.0,450.0
2025-01-17,20250117,23,6480,3,135,1,75.0,75.0
2025-01-17,20250117,22,6481,3,135,5,90.0,450.0
2025-01-17,20250117,21,6482,5,135,6,50.0,300.0
2025-01-17,20250117,23,6483,5,135,3,50.0,150.0
2025-01-17,20250117,21,6484,3,135,6,35.0,210.0
2025-01-17,20250117,22,6485,2,135,6,25.0,150.0
2025-01-17,20250117,22,6486,1,135,5,35.0,175.0
2025-01-17,20250117,22,6487,3,135,2,90.0,180.0
2025-01-17,20250117,22,6488,4,135,3,60.0,180.0
2025-01-17,20250117,22,6489,3,135,4,50.0,200.0
2025-01-17,20250117,23,6490,2,135,2,120.0,240.0
2025-01-17,20250117,21,6491,1,135,2,75.0,150.0
2025-01-17,20250117,23,6492,3,135,2,75.0,150.0
2025-01-17,20250117,21,6493,1,135,4,25.0,100.0
2025-01-17,20250117,21,6494,5,135,1,120.0,120.0
2025-01-17,20250117,24,6495,2,135,3,90.0,270.0
2025-01-17,20250117,25,6496,3,135,4,60.0,240.0
2025-01-17,20250117,22,6497,1,135,2,50.0,100.0
2025-01-17,20250117,22,6498,1,135,5,90.0,450.0
2025-01-17,20250117,22,6499,2,135,2,90.0,180.0
2025-01-17,20250117,24,6500,1,135,2,150.0,300.0
2025-01-17,20250117,22,6501,5,135,1,25.0,25.0
2025-01-17,20250117,22,6502,5,135,3,120.0,360.0
2025-01-17,20250117,21,6503,1,135,5,25.0,125.0
2025-01-17,20250117,21,6504,2,135,5,60.0,300.0
2025-01-17,20250117,22,6505,5,135,3,25.0,75.0
2025-01-17,20250117,22,6506,3,135,5,150.0,750.0
2025-01-17,20250117,23,6507,3,135,4,60.0,240.0
2025-01-17,20250117,22,6508,4,135,6,50.0,300.0
2025-01-17,20250117,24,6509,1,135,6,150.0,900.0
2025-01-17,20250117,22,6510,4,135,3,50.0,150.0
2025-01-17,20250117,21,6511,2,135,2,25.0,50.0
2025-01-17,20250117,21,6512,3,135,4,50.0,200.0
2025-01-17,20250117,21,6513,2,135,4,150.0,600.0
2025-01-17,20250117,23,6514,5,135,5,90.0,450.0
2025-01-17,20250117,22,6515,1,135,3,35.0,105.0
2025-01-17,20250117,25,6516,2,135,2,150.0,300.0
2025-01-17,20250117,22,6517,3,135,5,60.0,300.0
2025-01-17,20250117,21,6518,5,135,3,150.0,450.0
2025-01-17,20250117,21,6519,1,135,2,50.0,100.0
2025-01-17,20250117,21,6520,2,135,6,60.0,360.0
2025-01-17,20250117,23,6521,4,135,1,75.0,75.0
2025-01-17,20250117,24,6522,5,135,5,75.0,375.0
2025-01-17,20250117,22,6523,3,135,4,35.0,140.0
2025-01-17,20250117,23,6524,5,135,3,90.0,270.0
2025-01-17,20250117,22,6525,2,135,6,75.0,450.0
2025-01-17,20250117,21,6526,3,135,2,90.0,180.0
2025-01-17,20250117,21,6527,2,135,3,60.0,180.0
2025-01-17,20250117,22,6528,4,135,2,50.0,100.0
2025-01-17,20250117,23,6529,5,135,1,120.0,120.0
2025-01-17,20250117,23,6530,3,135,2,60.0,120.0
2025-01-17,20250117,21,6531,4,135,5,60.0,300.0
2025-01-17,20250117,22,6532,3,135,2,90.0,180.0
2025-01-17,20250117,21,6533,4,135,2,60.0,120.0
2025-01-17,20250117,22,6534,4,135,4,60.0,240.0
2025-01-17,20250117,21,6535,3,135,1,35.0,35.0
2025-01-17,20250117,22,6536,4,135,4,35.0,140.0
2025-01-17,20250117,21,6537,4,135,4,90.0,360.0
